Longitude,Latitude,Mean,Standard_Deviation,Max_Precipitation,New_Mean,New_Standard_Deviation,Elevation,Km,a,b,Estimated_FF,Estimated_PMP
78.125,26.625,67.495625,28.79245728,147.73,66.22206349,27.17276292,172,2.999619021,15.6,-0.0097,8.105666230562996,287.74897179173837
78.125,26.875,76.8271875,38.19608731,189.51,75.03857143,35.74008176,165,3.20288659,7.15,-0.0011,6.5705822457915755,311.66033417539535
78.125,27.125,79.69578125,45.61573111,228.78,77.32936508,41.8978303,168,3.614760808,15.8,-0.0095,7.410515597215072,390.18030617762025
78.125,27.375,64.499375,32.29947295,190.89,62.4931746,28.32359103,170,4.533211387,7.15,-0.0011,6.660290113611678,253.14270831908942
78.125,27.625,60.14953125,25.49962839,161.6,58.53920635,22.23939778,181,4.634153976,7.12,-0.0011,6.664155514147007,208.35633659689572
78.125,27.875,68.2246875,28.66299285,173.9,66.54730159,25.58390126,186,4.19610353,7.12,-0.0011,6.605222137808689,237.2120384740636
78.125,28.125,79.07109375,38.88534216,229.3,76.68650794,34.23669048,188,4.457600601,7.04,-0.0011,6.4535474188907465,300.0191992285654
78.125,28.375,81.34359375,37.81159583,230.11,78.98222222,33.09897075,199,4.565935869,13.4,-0.0102,5.844786402953557,274.8000079413575
78.125,28.625,77.48421875,28.25056011,180.75,75.84507937,25.27466162,209,4.150596443,7.04,-0.0011,6.464822326922584,240.88041549638933
78.125,28.875,86.67765625,29.04777115,212.56,84.67952381,24.52843458,201,5.21356044,7.04,-0.0011,6.399774454722044,243.6541052894048
78.125,29.125,93.36046875,32.59888636,244.78,90.95698413,26.64290135,213,5.773508442,7.04,-0.0011,6.352901607153249,262.62019955564045
78.125,29.375,100.8335938,29.04359473,236.14,98.68587302,23.70035206,229,5.79966604,7.4,-0.0014,6.425747515830746,253.12607217385914
78.125,29.625,96.388125,25.08787088,213.68,94.52634921,20.43414737,254,5.831104603,9.58,-0.0039,6.578218108493077,230.8084032609502
78.125,29.875,91.53453125,26.46645199,194.83,89.89492063,23.22797949,265,4.517615464,9.58,-0.0039,6.703923286084149,247.25312384169598
78.125,30.125,86.3196875,28.41273317,193.34,84.62095238,25.20739106,436,4.31298294,10.8,-0.005,7.0142773734984045,263.131320257084
78.125,30.375,88.386875,33.3118415,228.92,86.15619048,28.43996682,1224,5.019830383,27.0,-0.0164,6.336281714277277,268.5905167162185
78.125,30.625,86.1959375,36.90714674,245.22,83.67174603,31.24067838,1736,5.171086619,10.8,-0.005,7.018618800613759,305.4623501217958
78.125,30.875,79.7246875,37.9740013,232.45,77.30047619,32.99695178,1779,4.701935041,8.98,-0.0033,6.902670830305121,307.49178404079066
78.125,31.125,62.53453125,30.35884688,184.96,60.59126984,26.3554197,3067,4.718905317,10.8,-0.005,7.90008467587066,270.7445785481097
78.125,31.375,76.45546875,49.25524531,283.62,73.16714286,42.10167223,4007,4.998681667,8.28,-0.0015,7.382850164976158,387.2858065190276
78.125,31.625,78.74421875,53.16370557,295.9,75.29730159,45.94391723,5043,4.801564858,8.47,-0.0018,7.35066595258351,416.4626068608759
78.125,31.875,72.68484375,43.79536712,232.48,70.1484127,39.20122816,5192,4.140982181,10.3,-0.0046,7.372770961150926,361.7065203694999
78.125,32.125,73.9546875,45.45112856,216.63,71.69,42.07554917,4530,3.444755989,11.2,-0.0059,7.239709795147163,378.5694529622451
78.125,32.375,72.85046875,41.89132172,186.04,71.05380952,39.70071937,5225,2.896325112,11.2,-0.0059,7.2870296872103255,362.150789402796
78.125,32.625,65.31109375,30.74569752,150.91,63.95238095,29.01985898,5631,2.996486617,13.1,-0.0083,7.6181240527177705,286.38797945201577
78.125,32.875,63.933125,23.97772149,133.51,62.82873016,22.49437683,4719,3.142175059,11.2,-0.0059,7.6806819654431235,236.70527944206265
78.125,33.125,69.91390625,31.78089774,165.38,68.39857143,29.64959149,5762,3.270919554,11.2,-0.0059,7.4143827702158225,289.74732653739363
78.125,33.375,69.74578125,32.29606491,165.8,68.22111111,30.17973351,5247,3.233258798,11.2,-0.0059,7.42174102338524,293.73194751600124
78.125,33.625,64.06453125,28.87703331,152.01,62.66857143,26.87754169,5148,3.324017859,12.1,-0.0074,7.531753787145572,266.4995576628205
78.125,33.875,55.9171875,25.79170788,150.08,54.42253968,23.08239382,5606,4.144174172,13.1,-0.0083,8.235874688496635,246.02089051204916
78.125,34.125,54.6740625,25.55980057,160.93,52.98746032,21.94577813,4210,4.918601612,13.1,-0.0083,8.321291835391992,237.29128687449315
78.125,34.375,53.60671875,25.72034634,173.99,51.69587302,20.93684742,5087,5.841095583,12.1,-0.0074,8.137766314770515,223.98589042196596
78.125,34.625,52.21625,26.87693885,186.62,50.08285714,21.03684066,5175,6.490382519,13.1,-0.0083,8.492788190696851,230.87768192681935
78.125,34.875,52.21796875,28.49855239,196.7,49.92460317,22.10089123,4238,6.641152853,11.2,-0.0059,8.2303435931057,234.11589728675642
78.125,35.125,52.79296875,29.20914191,201.79,50.42793651,22.5552711,5260,6.710717987,18.5,-0.0138,8.928315679084662,254.17354935813515
78.125,35.375,52.734375,28.87856882,198.44,50.4215873,22.46940631,5310,6.587553346,11.5,-0.0066,8.119756453960871,235.18048190229163
78.375,9.125,56.08359375,16.21113558,140.14,54.74936508,12.37100346,9,6.902482503,20.3,-0.013,9.791690984315995,177.21663679622398
78.375,9.375,54.20921875,19.47186643,160.04,52.52936508,14.30278848,30,7.51676046,14.1,-0.0089,8.703391266970266,178.6919831001549
78.375,9.625,54.50734375,20.24036895,160.36,52.82714286,15.34595944,65,7.007242366,20.3,-0.013,9.994404808929241,207.88107457476906
78.375,9.875,54.92,20.91084318,156.59,53.30619048,16.65904125,98,6.199865165,20.3,-0.013,9.940933065660431,220.5264140043261
78.375,10.125,56.30171875,24.24917244,154.61,54.74126984,21.01228216,140,4.752874029,20.3,-0.013,9.763964749748894,261.46490107201754
78.375,10.375,52.16640625,20.18061728,131.43,50.90825397,17.67521137,222,4.555631293,14.1,-0.0089,8.863075105405583,208.8231321262287
78.375,10.625,62.0775,30.59337122,190.1,60.04539683,26.20164897,184,4.963603753,14.1,-0.0089,8.114763422127128,274.6976826611709
78.375,10.875,71.98625,39.55289704,234.94,69.39968254,34.07466382,129,4.858164364,20.3,-0.013,7.962950810888818,343.3211218962328
78.375,11.125,61.47671875,27.02230312,158.12,59.94269841,24.31438755,171,4.037827454,15.7,-0.0097,8.648073163620573,271.7493212110252
78.375,11.375,57.9384375,21.78924249,122.26,56.91746032,20.38612016,958,3.20524647,12.4,-0.0054,9.068699872265881,242.8140427909889
78.375,11.625,62.095,21.23663366,131.44,60.99428571,19.5092965,355,3.610879269,10.8,-0.004,8.42468539861196,226.45468536074142
78.375,11.875,58.14078125,19.81425838,139.72,56.84587302,17.07402321,450,4.853813653,18.5,-0.0105,10.047185333484904,229.68665682909284
78.375,12.125,59.3378125,23.12121195,168.3,57.60825397,18.75175061,423,5.903008649,18.5,-0.0105,9.921694277681839,245.3869492237539
78.375,12.375,59.17734375,21.73739917,165.07,57.49650794,17.2974384,413,6.219041779,10.8,-0.004,8.523582716888933,206.61349074269097
78.375,12.625,53.6084375,14.45491171,116.44,52.61111111,12.19027548,666,5.236049752,10.8,-0.004,8.715581354843092,159.85377518388893
78.375,12.875,52.58859375,18.98877653,134.89,51.28222222,16.03353375,766,5.214557132,12.4,-0.0054,9.334507959211798,202.253742153666
78.375,13.125,51.0509375,16.90826025,135.12,49.71650794,13.28390925,819,6.429093308,12.4,-0.0054,9.412338266260658,176.08358485930893
78.375,13.375,46.07578125,14.04219654,120.01,44.90222222,10.59102292,844,7.091645287,12.4,-0.0054,9.668636088503215,148.4765276684767
78.375,13.625,46.974375,14.62683983,125.97,45.72047619,10.80349964,794,7.428104453,12.4,-0.0054,9.621833582538297,150.92385064509241
78.375,13.875,44.806875,16.78246507,144.2,43.22920635,11.26158653,509,8.965947507,12.4,-0.0054,9.735113985707088,154.43970352945357
78.375,14.125,48.0546875,16.31393423,139.39,46.60492063,11.65556654,454,7.960580814,10.8,-0.004,8.911364605475814,151.92169062132422
78.375,14.375,52.628125,17.63399636,149.36,51.09269841,12.84567782,221,7.649833892,10.8,-0.004,8.749824422167297,165.02555050872877
78.375,14.625,53.700625,19.37213308,160.0,52.01333333,14.1078473,234,7.65436883,16.9,-0.0096,10.092450023921451,196.08336882036517
78.375,14.875,53.305625,18.80899551,151.25,51.75095238,14.30752934,185,6.95431372,10.8,-0.004,8.726144498771731,178.15519344125613
78.375,15.125,64.395,31.89769609,215.02,62.00412698,25.841279,178,5.921373822,10.8,-0.004,8.347533734774018,280.1059482022074
78.375,15.375,82.9603125,53.3492531,270.56,79.98253968,48.2060504,199,3.953392961,12.4,-0.0054,7.922531472416009,464.87426395487233
78.375,15.625,81.00328125,51.84794659,270.94,77.9884127,46.35898927,337,4.162118077,10.8,-0.004,7.81100009765323,443.1133509650751
78.375,15.875,83.105625,55.22199771,288.01,79.8531746,49.20217019,281,4.230643172,12.4,-0.0054,7.916317199451266,472.6056111254254
78.375,16.125,81.3409375,51.28108684,256.52,78.56031746,46.6546211,324,3.814406341,12.4,-0.0054,7.992114835992816,454.2100269609335
78.375,16.375,63.42,30.08765019,146.15,62.1068254,28.44771773,462,2.954302887,10.8,-0.004,8.380152681942109,301.8162180301916
78.375,16.625,57.8728125,24.58096771,133.97,56.66492063,22.81312459,446,3.38862303,12.0,-0.0058,8.578373590271319,253.57231799442522
78.375,16.875,58.0653125,27.78918163,160.07,56.44619048,24.83378302,580,4.172695293,17.1,-0.0101,9.512614950418113,294.29952813149146
78.375,17.125,61.850625,28.70312722,167.71,60.17031746,25.61731966,626,4.197928744,14.9,-0.0089,8.592507911200551,281.9676468423034
78.375,17.375,68.08328125,30.96318217,182.04,66.27444444,27.65023343,518,4.186784023,9.61,-0.0035,7.572420297493916,277.4624701057768
78.375,17.625,65.874375,27.26160635,157.35,64.42238095,24.90103572,607,3.731877665,430.0,-0.0377,35.88506783367961,959.4497309410789
78.375,17.875,66.72484375,29.68047427,145.54,65.47380952,28.19127583,523,2.840105249,537.0,-0.0379,42.825191521266134,1274.0216303985908
78.375,18.125,71.61,32.30094024,168.47,70.07253968,30.14348475,562,3.264302755,672.0,-0.0396,39.42902974348115,1260.1383567799203
78.375,18.375,73.0615625,29.1196939,173.77,71.46301587,26.41729956,504,3.872726804,672.0,-0.0396,37.226484821440586,1056.484763593789
78.375,18.625,74.81453125,31.27610429,181.74,73.11730159,28.44932221,385,3.818111997,25.6,-0.0098,12.297671619551005,424.6749535873791
78.375,18.875,83.3696875,36.56118609,184.14,81.77015873,34.5571209,341,2.962337099,25.6,-0.0098,11.308666899400109,474.1646567603977
78.375,19.125,91.75234375,39.84878357,203.81,89.97365079,37.5586316,355,3.030897143,381.0,-0.0355,14.666869460424723,642.6198905393829
78.375,19.375,88.6053125,33.57177651,187.41,87.03698413,31.42508929,420,3.194040753,672.0,-0.0396,20.1154457557809,720.7349914835663
78.375,19.625,91.4728125,34.47211892,196.23,89.81,32.09723991,319,3.315549883,25.6,-0.0098,10.445369696632115,426.7403496014449
78.375,19.875,100.938125,44.2060016,236.85,98.78079365,41.07709984,242,3.361220897,1340.0,-0.046,12.900565439739536,630.8559395606345
78.375,20.125,100.7270313,52.38964389,255.81,98.26539683,48.99412041,322,3.215581826,672.0,-0.0396,12.446854010295727,710.5496954061202
78.375,20.375,83.62109375,33.56678912,170.03,82.24952381,32.00338828,363,2.742849457,1340.0,-0.046,28.612811739643185,999.3280176363432
78.375,20.625,83.38078125,30.86928911,160.97,82.14920635,29.5121145,278,2.670794519,25.6,-0.0098,11.30743750210112,417.08717151360224
78.375,20.875,77.42296875,30.11881076,176.25,75.85428571,27.64150501,350,3.632063965,25.6,-0.0098,11.987294026862019,408.76981664984953
78.375,21.125,72.9778125,28.10654125,177.61,71.31698413,25.01964293,451,4.248382608,1340.0,-0.046,46.68605528009007,1241.0462454180947
78.375,21.375,73.183125,29.55139611,190.33,71.32365079,25.80421365,373,4.61189598,25.6,-0.0098,12.495864211556563,395.62907485639437
78.375,21.625,78.35484375,37.7752617,230.47,75.94031746,32.81013166,550,4.709815984,928.0,-0.0426,32.95409027434292,1159.5828843867168
78.375,21.875,85.7075,40.31088729,232.09,83.38396825,36.12807199,751,4.116079922,25.6,-0.0098,11.052524368216957,485.0138960461715
78.375,22.125,109.4923438,41.66538824,224.17,107.6720635,39.38910143,510,2.957618536,928.0,-0.0426,8.746537317529304,454.0105893614419
78.375,22.375,134.7171875,48.1893408,256.34,132.7866667,46.04943865,946,2.683058403,25.6,-0.0098,6.837101701499647,449.56188284701864
78.375,22.625,117.6904688,41.43785729,226.92,115.9566667,39.39496225,423,2.816688404,506.0,-0.0382,5.644946731354704,340.07293218497944
78.375,22.875,111.0595312,43.80099422,230.36,109.165873,41.46660885,321,2.922692025,928.0,-0.0426,8.181665233437561,450.32544317659926
78.375,23.125,116.2621875,52.50901406,283.24,113.611746,48.49094579,335,3.498142822,506.0,-0.0382,5.961493916431953,405.34066582911663
78.375,23.375,127.4364063,68.8436734,337.87,124.0961905,64.03616246,557,3.338329489,46.5,-0.0197,3.777094670758491,369.30705426349095
78.375,23.625,135.3235938,72.77635404,329.73,132.2377778,69.072736,505,2.859192116,41.8,-0.0189,3.2390511005562908,359.05371535923416
78.375,23.875,127.0307813,69.27812902,318.17,123.9968254,65.47158324,451,2.965762625,24.5,-0.0148,3.7382498759980076,371.77991922832325
78.375,24.125,110.7107812,54.67475207,298.62,107.7280952,49.67300633,431,3.842970636,24.5,-0.0148,4.759552045804763,347.1320400992244
78.375,24.375,87.37421875,31.19072001,194.78,85.66936508,28.32464628,382,3.85214466,24.5,-0.0148,6.723001321498435,277.80085312141574
78.375,24.625,92.5475,39.34754718,226.12,90.42730159,35.84841832,371,3.785179508,24.5,-0.0148,6.227469792939858,315.7924422124718
78.375,24.875,78.1025,28.60797261,177.3,76.52793651,25.937132,346,3.885243114,24.5,-0.0148,7.711834658362121,278.12537349611324
78.375,25.125,69.36328125,28.37973601,200.7,67.27857143,23.23894855,298,5.741285079,16.2,-0.0101,8.040104668797916,256.20685998480957
78.375,25.375,85.48359375,45.85461599,319.03,81.77650794,35.44717313,302,6.693156918,6.77,-0.0004,6.542423413956473,317.3940091942808
78.375,25.625,74.9721875,28.56563968,208.82,72.84761905,23.23930836,266,5.850965048,6.8,-0.0004,6.599103042742836,228.330778009715
78.375,25.875,74.93984375,27.87597288,196.71,73.00698413,23.4585537,207,5.273258422,16.9,-0.0103,7.810220771923818,258.1563271370303
78.375,26.125,65.1778125,21.85897359,139.07,64.00492063,19.93378705,217,3.765720942,6.8,-0.0004,6.62500738893138,197.23929899563467
78.375,26.375,72.88625,29.35024582,159.29,71.5147619,27.47231038,163,3.195043914,6.83,-0.0005,6.585574325200446,253.8071918924657
78.375,26.625,67.49921875,25.3718986,146.34,66.24777778,23.53126724,155,3.40365104,6.83,-0.0005,6.603336583265987,222.88409656650043
78.375,26.875,72.08109375,30.5880473,157.25,70.72920635,28.87063413,138,2.996844242,7.15,-0.0011,6.604975004129073,262.7709105320057
78.375,27.125,79.7403125,44.58328085,241.69,77.16968254,39.95370289,151,4.117773963,6.83,-0.0005,6.563043984330612,341.9582219039471
78.375,27.375,63.2559375,29.22155742,182.75,61.35920635,25.24297283,170,4.808894518,6.8,-0.0004,6.630102321475402,230.6194302611235
78.375,27.625,57.63375,19.39362504,130.77,56.47285714,17.19975908,178,4.319661834,7.12,-0.0011,6.682623168918455,172.57325852782355
78.375,27.875,64.5978125,23.31325089,151.68,63.21555556,20.73292503,176,4.266857876,7.15,-0.0011,6.659568968116786,202.6701566480798
78.375,28.125,78.75265625,34.53255775,209.18,76.68238095,30.61240809,189,4.328232482,6.82,-0.0006,6.505239168143186,277.89369238825134
78.375,28.375,74.24546875,28.76421018,178.03,72.59809524,25.82299503,184,4.082868955,6.82,-0.0006,6.522855176601085,242.6851255567796
78.375,28.625,79.2734375,25.66720684,168.23,77.86142857,23.27362257,202,3.88287518,7.04,-0.0011,6.452111160252459,229.43743742340052
78.375,28.875,92.22,29.85272737,217.32,90.23428571,25.55337965,211,4.973342705,6.82,-0.0006,6.452885995221534,257.1130456740639
78.375,29.125,93.74859375,29.85090372,231.12,91.56809524,24.51382881,228,5.692782872,6.82,-0.0006,6.446970403676029,251.78852256885077
78.375,29.375,108.603125,31.6871531,263.39,106.1461905,25.17291474,241,6.246547576,7.0,-0.001,6.279604646097459,266.67907735711924
78.375,29.625,96.98546875,25.91286143,222.52,94.99285714,20.68870894,285,6.164093817,7.04,-0.0011,6.327619850994713,227.8957541301958
78.375,29.875,89.8409375,28.83006806,199.23,88.10460317,25.52283688,909,4.353959449,7.2,-0.0011,6.522488629617845,256.313350845391
78.375,30.125,75.33015625,27.09778799,174.66,73.75349206,24.2249837,786,4.165390127,7.63,-0.0016,6.763629101224201,239.17896098000193
78.375,30.375,97.2015625,58.88371722,354.87,93.1115873,49.51507974,1890,5.286438275,33.8,-0.0183,5.706878540263889,379.77810848766126
78.375,30.625,103.6695313,63.98333021,395.57,99.03619048,52.77221204,1828,5.61912791,37.8,-0.0198,4.8532684388042675,359.7872424396186
78.375,30.875,83.125,43.80352515,275.83,80.06619048,36.74780185,3463,5.327225022,8.87,-0.0031,6.855061580847527,335.0334446425327
78.375,31.125,57.968125,28.04604383,167.3,56.23269841,24.62350163,2855,4.510621733,9.39,-0.0036,7.621399720776607,245.63367344742431
78.375,31.375,73.1984375,48.98751921,268.16,70.10380952,42.71953311,3199,4.63619745,16.2,-0.0119,6.779815139284525,362.82897482234455
78.375,31.625,75.89734375,51.48226334,279.87,72.65968254,44.96239367,4038,4.608525049,8.47,-0.0018,7.388430197863219,408.098850909642
78.375,31.875,77.30625,51.92273134,270.75,74.23571429,46.2099456,3848,4.252640491,10.3,-0.0046,7.217691357809191,410.8353750019528
78.375,32.125,76.89296875,50.17372285,247.99,74.17714286,45.66525787,4019,3.80623838,11.2,-0.0059,7.11528482722101,401.81428520354575
78.375,32.375,82.7221875,53.63055115,241.5,80.20190476,50.15350189,5308,3.216088392,11.2,-0.0059,6.87473345109388,427.51414463268316
78.375,32.625,92.8765625,62.77366477,273.11,90.01571429,58.98538947,4988,3.104061656,13.1,-0.0083,6.060163388140424,450.3376602012977
78.375,32.875,87.05734375,51.53610383,240.09,84.62825397,48.17154464,4717,3.22725267,11.2,-0.0059,6.701125183790074,409.8608946791718
78.375,33.125,67.181875,29.77807015,157.05,65.75539683,27.75930182,5167,3.288793204,11.2,-0.0059,7.534863495086199,276.3444249325979
78.375,33.375,68.34328125,31.76943662,167.53,66.76888889,29.43943221,4829,3.4226581,11.2,-0.0059,7.483408866035306,288.65058926135936
78.375,33.625,66.2590625,30.61414806,158.47,64.79539683,28.54810615,5781,3.281289578,11.2,-0.0059,7.575999648983259,282.5395046715368
78.375,33.875,59.2021875,27.16774889,143.44,57.86507937,25.20673158,5623,3.394923311,11.2,-0.0059,7.898089320460767,258.28720499571915
78.375,34.125,55.0096875,25.61475411,151.01,53.48587302,22.7578884,5377,4.285288919,11.2,-0.0059,8.09589078169679,239.2550664084443
78.375,34.375,53.10546875,25.87523158,165.38,51.32333333,21.83782513,5782,5.222894954,12.1,-0.0074,8.168007375628353,231.47698547952217
78.375,34.625,52.1203125,26.68784197,177.13,50.13603175,21.71530874,5033,5.848130911,11.2,-0.0059,8.23508705199821,230.94777033491755
78.375,34.875,51.29625,27.34769172,183.73,49.19412698,21.83933735,5225,6.160254354,11.2,-0.0059,8.275223279376059,232.02164284486707
